Run	Assay Type	AvgSpotLen	BioProject	BioSample	BioSampleModel	Center Name	collected_by	Collection_Date	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	Experiment	geo_loc_name	Instrument	Isolation_source	Library Name	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	version	sample_acc	Sample Name	SRA Study	ww_population	ww_sample_duration	ww_sample_matrix	ww_sample_type	ww_surv_target_1_known_present	ww_surv_target_1	purpose_of_ww_sampling	concentration_method	ww_sample_site	collection_site_id	project_name	ww_flow	Extraction-method	ww_surv_target_1_conc_unit	enrichment_kit (run)	amplicon_size (run)	dehosting_method (run)	ww_surv_target_1_protocol	ww_surv_target_1_gene	ww_surv_target_1_conc	extraction_control	sequenced_by	ww_temperature	purpose_of_ww_sequencing	collection_volume	ww_surv_target_2_conc	ww_surv_target_2_conc_unit	ww_surv_target_2_gene	ww_surv_target_2	Collection_time	ww_surv_target_2_known_present	ww_surv_jurisdiction	ww_population_source	ww_pre_treatment	ww_endog_control_1	instantaneous_flow	ww_ph	ww_total_suspended_solids	ww_endog_control_1_protocol	ww_industrial_effluent_percent	specimen_processing
SRR17867447	AMPLICON	302	PRJNA766696	SAMN25601915	SARS-CoV-2: wastewater surveillance	FDA_AZ	Yuma Center of Excellence for Desert Agriculture	2021-11-29	public	"run.zq,sra"	"s3,ncbi,gs"	"s3.us-east-1,gs.US,ncbi.public"	SRX14027169	"USA: Arizona\, Yuma County"	Illumina MiSeq	wastewater	1626-DC.0	PAIRED	PCR	VIRAL RNA	wastewater metagenome	ILLUMINA	2022-02-02T00:00:00Z	2	SRS11863365	1626-DC	SRP344821	NA	Not Provided	raw wastewater	grab	yes	SARS-CoV-2	public health surveillance community-level	Centricon 100k	wastewater treatment plant	Detention Center	GenomeTrakr; LFFM ww project	Not Provided	Zymo Environ Water RNA Kit (R2042)	Ct value	Swift Normalase Amplicon SARS-COV-2 Panels	116-255	SRA human read removal tool	CDC 2019-nCoV Real-Time RT-PCR Diagnostic Panel procedure	N gene (N1)	30.22		TGen North		detection of target organism by RT PCR or ddPCR								AZ									
SRR17867448	AMPLICON	302	PRJNA766696	SAMN25601862	SARS-CoV-2: wastewater surveillance	FDA_AZ	Yuma Center of Excellence for Desert Agriculture	2021-10-21	public	"sra,run.zq"	"gs,s3,ncbi"	"ncbi.public,gs.US,s3.us-east-1"	SRX14027168	"USA: Arizona\, Yuma County"	Illumina MiSeq	wastewater	1488-GD.0	PAIRED	PCR	VIRAL RNA	wastewater metagenome	ILLUMINA	2022-02-02T00:00:00Z	2	SRS11863363	1488-GD	SRP344821	500	Not Provided	raw wastewater	grab	yes	SARS-CoV-2	public health surveillance community-level	Centricon 100k	wastewater treatment plant	Gadsden	GenomeTrakr; LFFM ww project	Not Provided	Zymo Environ Water RNA Kit (R2042)	Ct value	Swift Normalase Amplicon SARS-COV-2 Panels	116-255	SRA human read removal tool	CDC 2019-nCoV Real-Time RT-PCR Diagnostic Panel procedure	N gene (N1)	34.05		TGen North		detection of target organism by RT PCR or ddPCR								AZ									
SRR17867449	AMPLICON	302	PRJNA766696	SAMN25601917	SARS-CoV-2: wastewater surveillance	FDA_AZ	Yuma Center of Excellence for Desert Agriculture	2021-11-29	public	"sra,run.zq"	"s3,ncbi,gs"	"gs.US,ncbi.public,s3.us-east-1"	SRX14027167	"USA: Arizona\, Yuma County"	Illumina MiSeq	wastewater	1624-PW.0	PAIRED	PCR	VIRAL RNA	wastewater metagenome	ILLUMINA	2022-02-02T00:00:00Z	2	SRS11863362	1624-PW	SRP344821	25369	Not Provided	raw wastewater	grab	yes	SARS-CoV-2	public health surveillance community-level	Centricon 100k	wastewater treatment plant	West Plant	GenomeTrakr; LFFM ww project	Not Provided	Zymo Environ Water RNA Kit (R2042)	Ct value	Swift Normalase Amplicon SARS-COV-2 Panels	116-255	SRA human read removal tool	CDC 2019-nCoV Real-Time RT-PCR Diagnostic Panel procedure	N gene (N1)	32.98		TGen North		detection of target organism by RT PCR or ddPCR								AZ									
SRR17867450	AMPLICON	302	PRJNA766696	SAMN25601914	SARS-CoV-2: wastewater surveillance	FDA_AZ	Yuma Center of Excellence for Desert Agriculture	2021-11-29	public	"run.zq,sra"	"s3,ncbi,gs"	"s3.us-east-1,ncbi.public,gs.US"	SRX14027166	"USA: Arizona\, Yuma County"	Illumina MiSeq	wastewater	1623-MW.0	PAIRED	PCR	VIRAL RNA	wastewater metagenome	ILLUMINA	2022-02-02T00:00:00Z	2	SRS11863361	1623-MW	SRP344821	8928	Not Provided	raw wastewater	grab	yes	SARS-CoV-2	public health surveillance community-level	Centricon 100k	wastewater treatment plant	Marwood	GenomeTrakr; LFFM ww project	Not Provided	Zymo Environ Water RNA Kit (R2042)	Ct value	Swift Normalase Amplicon SARS-COV-2 Panels	116-255	SRA human read removal tool	CDC 2019-nCoV Real-Time RT-PCR Diagnostic Panel procedure	N gene (N1)	31.78		TGen North		detection of target organism by RT PCR or ddPCR								AZ									
SRR17867451	AMPLICON	302	PRJNA766696	SAMN25601913	SARS-CoV-2: wastewater surveillance	FDA_AZ	Yuma Center of Excellence for Desert Agriculture	2021-11-29	public	"run.zq,sra"	"s3,ncbi,gs"	"ncbi.public,s3.us-east-1,gs.US"	SRX14027165	"USA: Arizona\, Yuma County"	Illumina MiSeq	wastewater	1622-OP.0	PAIRED	PCR	VIRAL RNA	wastewater metagenome	ILLUMINA	2022-02-02T00:00:00Z	2	SRS11863359	1622-OP	SRP344821	4508	Not Provided	raw wastewater	grab	yes	SARS-CoV-2	public health surveillance community-level	Centricon 100k	wastewater treatment plant	Oro Plant	GenomeTrakr; LFFM ww project	Not Provided	Zymo Environ Water RNA Kit (R2042)	Ct value	Swift Normalase Amplicon SARS-COV-2 Panels	116-255	SRA human read removal tool	CDC 2019-nCoV Real-Time RT-PCR Diagnostic Panel procedure	N gene (N1)	33.86		TGen North		detection of target organism by RT PCR or ddPCR								AZ									
SRR17867452	AMPLICON	302	PRJNA766696	SAMN25601912	SARS-CoV-2: wastewater surveillance	FDA_AZ	Yuma Center of Excellence for Desert Agriculture	2021-11-29	public	"sra,run.zq"	"s3,gs,ncbi"	"s3.us-east-1,ncbi.public,gs.US"	SRX14027164	"USA: Arizona\, Yuma County"	Illumina MiSeq	wastewater	1621-S14.0	PAIRED	PCR	VIRAL RNA	wastewater metagenome	ILLUMINA	2022-02-02T00:00:00Z	2	SRS11863360	1621-S14	SRP344821	11459	Not Provided	raw wastewater	grab	yes	SARS-CoV-2	public health surveillance community-level	Centricon 100k	wastewater treatment plant	Section 14	GenomeTrakr; LFFM ww project	Not Provided	Zymo Environ Water RNA Kit (R2042)	Ct value	Swift Normalase Amplicon SARS-COV-2 Panels	116-255	SRA human read removal tool	CDC 2019-nCoV Real-Time RT-PCR Diagnostic Panel procedure	N gene (N1)	34.08		TGen North		detection of target organism by RT PCR or ddPCR								AZ									
SRR17867453	AMPLICON	302	PRJNA766696	SAMN25601911	SARS-CoV-2: wastewater surveillance	FDA_AZ	Yuma Center of Excellence for Desert Agriculture	2021-11-29	public	"sra,run.zq"	"ncbi,gs,s3"	"s3.us-east-1,ncbi.public,gs.US"	SRX14027163	"USA: Arizona\, Yuma County"	Illumina MiSeq	wastewater	1620-WT.0	PAIRED	PCR	VIRAL RNA	wastewater metagenome	ILLUMINA	2022-02-02T00:00:00Z	2	SRS11863357	1620-WT	SRP344821	1000	Not Provided	raw wastewater	grab	yes	SARS-CoV-2	public health surveillance community-level	Centricon 100k	wastewater treatment plant	Wellton	GenomeTrakr; LFFM ww project	Not Provided	Zymo Environ Water RNA Kit (R2042)	Ct value	Swift Normalase Amplicon SARS-COV-2 Panels	116-255	SRA human read removal tool	CDC 2019-nCoV Real-Time RT-PCR Diagnostic Panel procedure	N gene (N1)	33.51		TGen North		detection of target organism by RT PCR or ddPCR								AZ									
SRR17867454	AMPLICON	302	PRJNA766696	SAMN25601910	SARS-CoV-2: wastewater surveillance	FDA_AZ	Yuma Center of Excellence for Desert Agriculture	2021-11-29	public	"sra,run.zq"	"gs,ncbi,s3"	"gs.US,ncbi.public,s3.us-east-1"	SRX14027162	"USA: Arizona\, Yuma County"	Illumina MiSeq	wastewater	1619-NY.0	PAIRED	PCR	VIRAL RNA	wastewater metagenome	ILLUMINA	2022-02-02T00:00:00Z	2	SRS11863358	1619-NY	SRP344821	4725	Not Provided	raw wastewater	grab	yes	SARS-CoV-2	public health surveillance community-level	Centricon 100k	wastewater treatment plant	North Yuma	GenomeTrakr; LFFM ww project	Not Provided	Zymo Environ Water RNA Kit (R2042)	Ct value	Swift Normalase Amplicon SARS-COV-2 Panels	116-255	SRA human read removal tool	CDC 2019-nCoV Real-Time RT-PCR Diagnostic Panel procedure	N gene (N1)	30.16		TGen North		detection of target organism by RT PCR or ddPCR								AZ									
SRR17867455	AMPLICON	302	PRJNA766696	SAMN25601909	SARS-CoV-2: wastewater surveillance	FDA_AZ	Yuma Center of Excellence for Desert Agriculture	2021-11-29	public	"run.zq,sra"	"s3,ncbi,gs"	"ncbi.public,gs.US,s3.us-east-1"	SRX14027161	"USA: Arizona\, Yuma County"	Illumina MiSeq	wastewater	1618-MT.0	PAIRED	PCR	VIRAL RNA	wastewater metagenome	ILLUMINA	2022-02-02T00:00:00Z	2	SRS11863356	1618-MT	SRP344821	19000	Not Provided	raw wastewater	grab	yes	SARS-CoV-2	public health surveillance community-level	Centricon 100k	wastewater treatment plant	Midtown	GenomeTrakr; LFFM ww project	Not Provided	Zymo Environ Water RNA Kit (R2042)	Ct value	Swift Normalase Amplicon SARS-COV-2 Panels	116-255	SRA human read removal tool	CDC 2019-nCoV Real-Time RT-PCR Diagnostic Panel procedure	N gene (N1)	32.99		TGen North		detection of target organism by RT PCR or ddPCR								AZ									
SRR17867456	AMPLICON	302	PRJNA766696	SAMN25601908	SARS-CoV-2: wastewater surveillance	FDA_AZ	Yuma Center of Excellence for Desert Agriculture	2021-11-29	public	"sra,run.zq"	"gs,ncbi,s3"	"gs.US,s3.us-east-1,ncbi.public"	SRX14027160	"USA: Arizona\, Yuma County"	Illumina MiSeq	wastewater	1617-DD.0	PAIRED	PCR	VIRAL RNA	wastewater metagenome	ILLUMINA	2022-02-02T00:00:00Z	2	SRS11863355	1617-DD	SRP344821	8271	Not Provided	raw wastewater	grab	yes	SARS-CoV-2	public health surveillance community-level	Centricon 100k	wastewater treatment plant	Desert Dunes	GenomeTrakr; LFFM ww project	Not Provided	Zymo Environ Water RNA Kit (R2042)	Ct value	Swift Normalase Amplicon SARS-COV-2 Panels	116-255	SRA human read removal tool	CDC 2019-nCoV Real-Time RT-PCR Diagnostic Panel procedure	N gene (N1)	30.53		TGen North		detection of target organism by RT PCR or ddPCR								AZ									
SRR17867457	AMPLICON	302	PRJNA766696	SAMN25601907	SARS-CoV-2: wastewater surveillance	FDA_AZ	Yuma Center of Excellence for Desert Agriculture	2021-11-29	public	"sra,run.zq"	"ncbi,gs,s3"	"ncbi.public,s3.us-east-1,gs.US"	SRX14027159	"USA: Arizona\, Yuma County"	Illumina MiSeq	wastewater	1616-ST.0	PAIRED	PCR	VIRAL RNA	wastewater metagenome	ILLUMINA	2022-02-02T00:00:00Z	2	SRS11863354	1616-ST	SRP344821	18039	Not Provided	raw wastewater	grab	yes	SARS-CoV-2	public health surveillance community-level	Centricon 100k	wastewater treatment plant	Somerton	GenomeTrakr; LFFM ww project	Not Provided	Zymo Environ Water RNA Kit (R2042)	Ct value	Swift Normalase Amplicon SARS-COV-2 Panels	116-255	SRA human read removal tool	CDC 2019-nCoV Real-Time RT-PCR Diagnostic Panel procedure	N gene (N1)	33.12		TGen North		detection of target organism by RT PCR or ddPCR								AZ									
SRR17867458	AMPLICON	302	PRJNA766696	SAMN25601906	SARS-CoV-2: wastewater surveillance	FDA_AZ	Yuma Center of Excellence for Desert Agriculture	2021-11-22	public	"run.zq,sra"	"gs,s3,ncbi"	"ncbi.public,gs.US,s3.us-east-1"	SRX14027158	"USA: Arizona\, Yuma County"	Illumina MiSeq	wastewater	1611-MW.0	PAIRED	PCR	VIRAL RNA	wastewater metagenome	ILLUMINA	2022-02-02T00:00:00Z	2	SRS11863353	1611-MW	SRP344821	8928	Not Provided	raw wastewater	grab	yes	SARS-CoV-2	public health surveillance community-level	Centricon 100k	wastewater treatment plant	Marwood	GenomeTrakr; LFFM ww project	Not Provided	Zymo Environ Water RNA Kit (R2042)	Ct value	Swift Normalase Amplicon SARS-COV-2 Panels	116-255	SRA human read removal tool	CDC 2019-nCoV Real-Time RT-PCR Diagnostic Panel procedure	N gene (N1)	34.28		TGen North		detection of target organism by RT PCR or ddPCR								AZ									
SRR17867459	AMPLICON	302	PRJNA766696	SAMN25601861	SARS-CoV-2: wastewater surveillance	FDA_AZ	Yuma Center of Excellence for Desert Agriculture	2021-10-21	public	"sra,run.zq"	"gs,ncbi,s3"	"gs.US,ncbi.public,s3.us-east-1"	SRX14027157	"USA: Arizona\, Yuma County"	Illumina MiSeq	wastewater	1486-NY.0	PAIRED	PCR	VIRAL RNA	wastewater metagenome	ILLUMINA	2022-02-02T00:00:00Z	2	SRS11863352	1486-NY	SRP344821	4725	Not Provided	raw wastewater	grab	yes	SARS-CoV-2	public health surveillance community-level	Centricon 100k	wastewater treatment plant	North Yuma	GenomeTrakr; LFFM ww project	Not Provided	Zymo Environ Water RNA Kit (R2042)	Ct value	Swift Normalase Amplicon SARS-COV-2 Panels	116-255	SRA human read removal tool	CDC 2019-nCoV Real-Time RT-PCR Diagnostic Panel procedure	N gene (N1)	32.99		TGen North		detection of target organism by RT PCR or ddPCR								AZ									
SRR17867460	AMPLICON	302	PRJNA766696	SAMN25601905	SARS-CoV-2: wastewater surveillance	FDA_AZ	Yuma Center of Excellence for Desert Agriculture	2021-11-22	public	"run.zq,sra"	"gs,ncbi,s3"	"gs.US,s3.us-east-1,ncbi.public"	SRX14027156	"USA: Arizona\, Yuma County"	Illumina MiSeq	wastewater	1610-OP.0	PAIRED	PCR	VIRAL RNA	wastewater metagenome	ILLUMINA	2022-02-02T00:00:00Z	2	SRS11863351	1610-OP	SRP344821	4508	Not Provided	raw wastewater	grab	yes	SARS-CoV-2	public health surveillance community-level	Centricon 100k	wastewater treatment plant	Oro Plant	GenomeTrakr; LFFM ww project	Not Provided	Zymo Environ Water RNA Kit (R2042)	Ct value	Swift Normalase Amplicon SARS-COV-2 Panels	116-255	SRA human read removal tool	CDC 2019-nCoV Real-Time RT-PCR Diagnostic Panel procedure	N gene (N1)	34.82		TGen North		detection of target organism by RT PCR or ddPCR								AZ									
SRR17867461	AMPLICON	302	PRJNA766696	SAMN25601904	SARS-CoV-2: wastewater surveillance	FDA_AZ	Yuma Center of Excellence for Desert Agriculture	2021-11-22	public	"run.zq,sra"	"gs,ncbi,s3"	"s3.us-east-1,ncbi.public,gs.US"	SRX14027155	"USA: Arizona\, Yuma County"	Illumina MiSeq	wastewater	1608-WT.0	PAIRED	PCR	VIRAL RNA	wastewater metagenome	ILLUMINA	2022-02-02T00:00:00Z	2	SRS11863350	1608-WT	SRP344821	1000	Not Provided	raw wastewater	grab	yes	SARS-CoV-2	public health surveillance community-level	Centricon 100k	wastewater treatment plant	Wellton	GenomeTrakr; LFFM ww project	Not Provided	Zymo Environ Water RNA Kit (R2042)	Ct value	Swift Normalase Amplicon SARS-COV-2 Panels	116-255	SRA human read removal tool	CDC 2019-nCoV Real-Time RT-PCR Diagnostic Panel procedure	N gene (N1)	34.6		TGen North		detection of target organism by RT PCR or ddPCR								AZ									
SRR17867462	AMPLICON	302	PRJNA766696	SAMN25601903	SARS-CoV-2: wastewater surveillance	FDA_AZ	Yuma Center of Excellence for Desert Agriculture	2021-11-22	public	"sra,run.zq"	"ncbi,s3,gs"	"gs.US,ncbi.public,s3.us-east-1"	SRX14027154	"USA: Arizona\, Yuma County"	Illumina MiSeq	wastewater	1607-PE.0	PAIRED	PCR	VIRAL RNA	wastewater metagenome	ILLUMINA	2022-02-02T00:00:00Z	2	SRS11863349	1607-PE	SRP344821	10873	Not Provided	raw wastewater	grab	yes	SARS-CoV-2	public health surveillance community-level	Centricon 100k	wastewater treatment plant	East Plant	GenomeTrakr; LFFM ww project	Not Provided	Zymo Environ Water RNA Kit (R2042)	Ct value	Swift Normalase Amplicon SARS-COV-2 Panels	116-255	SRA human read removal tool	CDC 2019-nCoV Real-Time RT-PCR Diagnostic Panel procedure	N gene (N1)	34.2		TGen North		detection of target organism by RT PCR or ddPCR								AZ									
SRR17867463	AMPLICON	302	PRJNA766696	SAMN25601902	SARS-CoV-2: wastewater surveillance	FDA_AZ	Yuma Center of Excellence for Desert Agriculture	2021-11-22	public	"sra,run.zq"	"ncbi,gs,s3"	"gs.US,s3.us-east-1,ncbi.public"	SRX14027153	"USA: Arizona\, Yuma County"	Illumina MiSeq	wastewater	1606-DC.0	PAIRED	PCR	VIRAL RNA	wastewater metagenome	ILLUMINA	2022-02-02T00:00:00Z	2	SRS11863347	1606-DC	SRP344821	NA	Not Provided	raw wastewater	grab	yes	SARS-CoV-2	public health surveillance community-level	Centricon 100k	wastewater treatment plant	Detention Center	GenomeTrakr; LFFM ww project	Not Provided	Zymo Environ Water RNA Kit (R2042)	Ct value	Swift Normalase Amplicon SARS-COV-2 Panels	116-255	SRA human read removal tool	CDC 2019-nCoV Real-Time RT-PCR Diagnostic Panel procedure	N gene (N1)	33.21		TGen North		detection of target organism by RT PCR or ddPCR								AZ									
SRR17867464	AMPLICON	302	PRJNA766696	SAMN25601901	SARS-CoV-2: wastewater surveillance	FDA_AZ	Yuma Center of Excellence for Desert Agriculture	2021-11-22	public	"sra,run.zq"	"s3,ncbi,gs"	"ncbi.public,gs.US,s3.us-east-1"	SRX14027152	"USA: Arizona\, Yuma County"	Illumina MiSeq	wastewater	1605-GD.0	PAIRED	PCR	VIRAL RNA	wastewater metagenome	ILLUMINA	2022-02-02T00:00:00Z	2	SRS11863348	1605-GD	SRP344821	500	Not Provided	raw wastewater	grab	yes	SARS-CoV-2	public health surveillance community-level	Centricon 100k	wastewater treatment plant	Gadsden	GenomeTrakr; LFFM ww project	Not Provided	Zymo Environ Water RNA Kit (R2042)	Ct value	Swift Normalase Amplicon SARS-COV-2 Panels	116-255	SRA human read removal tool	CDC 2019-nCoV Real-Time RT-PCR Diagnostic Panel procedure	N gene (N1)	32.2		TGen North		detection of target organism by RT PCR or ddPCR								AZ									
SRR17867465	AMPLICON	302	PRJNA766696	SAMN25601900	SARS-CoV-2: wastewater surveillance	FDA_AZ	Yuma Center of Excellence for Desert Agriculture	2021-11-22	public	"run.zq,sra"	"ncbi,s3,gs"	"ncbi.public,gs.US,s3.us-east-1"	SRX14027151	"USA: Arizona\, Yuma County"	Illumina MiSeq	wastewater	1604-PW.0	PAIRED	PCR	VIRAL RNA	wastewater metagenome	ILLUMINA	2022-02-02T00:00:00Z	2	SRS11863346	1604-PW	SRP344821	25369	Not Provided	raw wastewater	grab	yes	SARS-CoV-2	public health surveillance community-level	Centricon 100k	wastewater treatment plant	West Plant	GenomeTrakr; LFFM ww project	Not Provided	Zymo Environ Water RNA Kit (R2042)	Ct value	Swift Normalase Amplicon SARS-COV-2 Panels	116-255	SRA human read removal tool	CDC 2019-nCoV Real-Time RT-PCR Diagnostic Panel procedure	N gene (N1)	33.96		TGen North		detection of target organism by RT PCR or ddPCR								AZ									
SRR17867466	AMPLICON	302	PRJNA766696	SAMN25601899	SARS-CoV-2: wastewater surveillance	FDA_AZ	Yuma Center of Excellence for Desert Agriculture	2021-11-22	public	"run.zq,sra"	"gs,s3,ncbi"	"ncbi.public,s3.us-east-1,gs.US"	SRX14027150	"USA: Arizona\, Yuma County"	Illumina MiSeq	wastewater	1603-ST.0	PAIRED	PCR	VIRAL RNA	wastewater metagenome	ILLUMINA	2022-02-02T00:00:00Z	2	SRS11863345	1603-ST	SRP344821	18039	Not Provided	raw wastewater	grab	yes	SARS-CoV-2	public health surveillance community-level	Centricon 100k	wastewater treatment plant	Somerton	GenomeTrakr; LFFM ww project	Not Provided	Zymo Environ Water RNA Kit (R2042)	Ct value	Swift Normalase Amplicon SARS-COV-2 Panels	116-255	SRA human read removal tool	CDC 2019-nCoV Real-Time RT-PCR Diagnostic Panel procedure	N gene (N1)	32.31		TGen North		detection of target organism by RT PCR or ddPCR								AZ									
SRR17867467	AMPLICON	302	PRJNA766696	SAMN25601880	SARS-CoV-2: wastewater surveillance	FDA_AZ	Yuma Center of Excellence for Desert Agriculture	2021-11-08	public	"sra,run.zq"	"gs,ncbi,s3"	"ncbi.public,gs.US,s3.us-east-1"	SRX14027149	"USA: Arizona\, Yuma County"	Illumina MiSeq	wastewater	1567-NY.0	PAIRED	PCR	VIRAL RNA	wastewater metagenome	ILLUMINA	2022-02-02T00:00:00Z	2	SRS11863344	1567-NY	SRP344821	4725	Not Provided	raw wastewater	grab	yes	SARS-CoV-2	public health surveillance community-level	Centricon 100k	wastewater treatment plant	North Yuma	GenomeTrakr; LFFM ww project	Not Provided	Zymo Environ Water RNA Kit (R2042)	Ct value	Swift Normalase Amplicon SARS-COV-2 Panels	116-255	SRA human read removal tool	CDC 2019-nCoV Real-Time RT-PCR Diagnostic Panel procedure	N gene (N1)	29.56		TGen North		detection of target organism by RT PCR or ddPCR								AZ									
SRR17867468	AMPLICON	302	PRJNA766696	SAMN25601879	SARS-CoV-2: wastewater surveillance	FDA_AZ	Yuma Center of Excellence for Desert Agriculture	2021-11-08	public	"run.zq,sra"	"ncbi,s3,gs"	"gs.US,ncbi.public,s3.us-east-1"	SRX14027148	"USA: Arizona\, Yuma County"	Illumina MiSeq	wastewater	1566-MT.0	PAIRED	PCR	VIRAL RNA	wastewater metagenome	ILLUMINA	2022-02-02T00:00:00Z	2	SRS11863343	1566-MT	SRP344821	19000	Not Provided	raw wastewater	grab	yes	SARS-CoV-2	public health surveillance community-level	Centricon 100k	wastewater treatment plant	Midtown	GenomeTrakr; LFFM ww project	Not Provided	Zymo Environ Water RNA Kit (R2042)	Ct value	Swift Normalase Amplicon SARS-COV-2 Panels	116-255	SRA human read removal tool	CDC 2019-nCoV Real-Time RT-PCR Diagnostic Panel procedure	N gene (N1)	32.63		TGen North		detection of target organism by RT PCR or ddPCR								AZ									
SRR17867469	AMPLICON	302	PRJNA766696	SAMN25601878	SARS-CoV-2: wastewater surveillance	FDA_AZ	Yuma Center of Excellence for Desert Agriculture	2021-11-08	public	"sra,run.zq"	"ncbi,s3,gs"	"gs.US,ncbi.public,s3.us-east-1"	SRX14027147	"USA: Arizona\, Yuma County"	Illumina MiSeq	wastewater	1565-DD.0	PAIRED	PCR	VIRAL RNA	wastewater metagenome	ILLUMINA	2022-02-02T00:00:00Z	2	SRS11863342	1565-DD	SRP344821	8271	Not Provided	raw wastewater	grab	yes	SARS-CoV-2	public health surveillance community-level	Centricon 100k	wastewater treatment plant	Desert Dunes	GenomeTrakr; LFFM ww project	Not Provided	Zymo Environ Water RNA Kit (R2042)	Ct value	Swift Normalase Amplicon SARS-COV-2 Panels	116-255	SRA human read removal tool	CDC 2019-nCoV Real-Time RT-PCR Diagnostic Panel procedure	N gene (N1)	33.12		TGen North		detection of target organism by RT PCR or ddPCR								AZ									
SRR17867470	AMPLICON	302	PRJNA766696	SAMN25601877	SARS-CoV-2: wastewater surveillance	FDA_AZ	Yuma Center of Excellence for Desert Agriculture	2021-11-01	public	"run.zq,sra"	"gs,ncbi,s3"	"s3.us-east-1,gs.US,ncbi.public"	SRX14027146	"USA: Arizona\, Yuma County"	Illumina MiSeq	wastewater	1545-MW.0	PAIRED	PCR	VIRAL RNA	wastewater metagenome	ILLUMINA	2022-02-02T00:00:00Z	2	SRS11863340	1545-MW	SRP344821	8928	Not Provided	raw wastewater	grab	yes	SARS-CoV-2	public health surveillance community-level	Centricon 100k	wastewater treatment plant	Marwood	GenomeTrakr; LFFM ww project	Not Provided	Zymo Environ Water RNA Kit (R2042)	Ct value	Swift Normalase Amplicon SARS-COV-2 Panels	116-255	SRA human read removal tool	CDC 2019-nCoV Real-Time RT-PCR Diagnostic Panel procedure	N gene (N1)	30.59		TGen North		detection of target organism by RT PCR or ddPCR								AZ									
SRR17867471	AMPLICON	302	PRJNA766696	SAMN25601876	SARS-CoV-2: wastewater surveillance	FDA_AZ	Yuma Center of Excellence for Desert Agriculture	2021-11-01	public	"run.zq,sra"	"s3,ncbi,gs"	"ncbi.public,gs.US,s3.us-east-1"	SRX14027145	"USA: Arizona\, Yuma County"	Illumina MiSeq	wastewater	1544-OP.0	PAIRED	PCR	VIRAL RNA	wastewater metagenome	ILLUMINA	2022-02-02T00:00:00Z	2	SRS11863341	1544-OP	SRP344821	4508	Not Provided	raw wastewater	grab	yes	SARS-CoV-2	public health surveillance community-level	Centricon 100k	wastewater treatment plant	Oro Plant	GenomeTrakr; LFFM ww project	Not Provided	Zymo Environ Water RNA Kit (R2042)	Ct value	Swift Normalase Amplicon SARS-COV-2 Panels	116-255	SRA human read removal tool	CDC 2019-nCoV Real-Time RT-PCR Diagnostic Panel procedure	N gene (N1)	32.51		TGen North		detection of target organism by RT PCR or ddPCR								AZ									
